<<<<<<< HEAD
15.826208984256535	3.347649649171766	1.0
1.8056295833844187	6.142895926515609	1.0
19.306532497073793	21.700873651225308	2.0
20.934374533589388	16.719134299186127	1.0
6.903492202895251	3.6451852291130904	2.0
24.47649186699594	24.49555417467387	2.0
11.890206432491476	18.884351195987694	3.0
13.933257769439896	2.457224560669835	3.0
22.585248215893305	0.586223137183392	1.0
7.686123324203348	10.144276294763852	3.0
9.243050918239845	15.813384641050119	1.0
0.5302492576875012	17.14669526998371	2.0
9.328660997684427	7.665220701986131	3.0
12.687540944665814	11.583408290076354	1.0
1.4727076432519333	13.985402061809635	1.0
22.541222831438866	23.47060760694153	3.0
16.509300331747475	20.662657275165937	2.0
17.00364958915339	24.359101216439143	2.0
21.766828649701264	8.665189874951743	3.0
11.87205628477606	16.42671528950303	3.0
=======
23.358218362796713	9.663987868939444	1.0
6.394176748685415	15.518776956547203	2.0
21.85462684591741	3.6873377407067256	2.0
12.154004106333458	16.09139716953528	1.0
17.5166578162984	3.0016190025335234	1.0
16.192610819905653	13.985925414245557	2.0
14.199674028301345	3.3727410535916906	2.0
17.96778427674594	20.697500611489474	2.0
14.54920854587851	4.910009254360837	3.0
11.203068492551926	14.210329727859847	3.0
10.117960070214938	9.279146483555104	2.0
16.082522603627233	3.601416304999985	1.0
1.0970574162567996	7.412528709082553	2.0
23.91942067456073	1.98114857192411	3.0
19.74772749671758	4.7378946332094385	1.0
2.615867931683044	5.078535070188833	1.0
5.612438236078776	17.0362050260586	1.0
9.923435083659724	1.4386090360162114	2.0
10.869922003372887	6.582533523768505	3.0
4.3782188581986015	19.212928783102644	3.0
>>>>>>> 7f688090461ce4659e1dba877631b3af68676086
