0.9381946439451005	0.5602661042001689	1.0
24.4928462792738	14.431302100993054	1.0
20.458950859033376	23.868582316067354	2.0
18.536916810924716	3.0785397005210573	3.0
19.881160353146523	23.75385533737353	3.0
13.767173346471234	4.701466052012371	3.0
1.7702038233659567	5.250711602268368	2.0
21.793724133820838	5.322594869128011	3.0
16.286305199811068	10.558054763899657	1.0
15.492242126430494	16.630347487174983	2.0
8.301174761397121	14.919811549421647	3.0
23.017852207074306	2.5937366706138247	3.0
17.03004987985714	18.784098821774688	3.0
1.5028289961229957	1.6661078777014922	3.0
10.410420622072984	1.2233209995335255	3.0
13.895545329660672	10.572989368071035	2.0
19.07162646825484	10.786186173763031	3.0
14.206919826166992	15.623653042030538	1.0
0.730615983599997	15.078958160405136	1.0
4.830478952565484	15.044729162656784	3.0
